0.788	0.835	1.000	0
0.784	0.831	0.996	0
0.780	0.827	0.992	0
0.776	0.824	0.988	0
0.776	0.824	0.988	0
0.776	0.824	0.988	0
0.788	0.827	0.984	0
0.784	0.824	0.980	0
0.776	0.812	0.980	0
0.773	0.808	0.976	0
0.773	0.808	0.976	0
0.773	0.808	0.976	0
0.776	0.812	0.984	0
0.780	0.816	0.988	0
0.761	0.796	0.969	0
0.757	0.792	0.965	0
0.749	0.780	0.965	0
0.745	0.776	0.961	0
0.741	0.773	0.957	0
0.737	0.769	0.953	0
0.737	0.769	0.953	0
0.729	0.769	0.953	0
0.757	0.796	0.980	0
0.749	0.800	0.980	0
0.749	0.800	0.980	0
0.753	0.804	0.984	0
0.757	0.808	0.988	0
0.765	0.816	0.996	0
0.773	0.824	1.000	0
0.776	0.827	1.000	0
0.761	0.812	0.992	0
0.765	0.816	0.996	0
0.769	0.820	1.000	0
0.773	0.824	1.000	0
0.769	0.820	1.000	0
0.765	0.816	0.996	0
0.761	0.812	0.992	0
0.757	0.808	0.988	0
0.773	0.800	0.992	0
0.773	0.800	0.996	0
0.776	0.804	0.996	0
0.780	0.808	1.000	0
0.780	0.812	0.996	0
0.780	0.812	0.996	0
0.780	0.816	0.988	0
0.776	0.812	0.984	0
0.792	0.827	0.996	0
0.788	0.824	0.992	0
0.788	0.827	0.984	0
0.788	0.827	0.984	0
0.788	0.827	0.984	0
0.784	0.824	0.980	0
0.784	0.827	0.976	0
0.784	0.827	0.976	0
0.796	0.835	0.992	0
0.796	0.835	0.992	0
0.792	0.831	0.988	0
0.792	0.831	0.988	0
0.792	0.831	0.988	0
0.788	0.827	0.984	0
0.788	0.827	0.984	0
0.788	0.827	0.984	0
0.788	0.827	0.984	0
0.792	0.831	0.988	0
0.796	0.835	0.992	0
0.796	0.835	0.992	0
0.796	0.835	0.992	0
0.792	0.831	0.988	0
0.784	0.824	0.980	0
0.780	0.820	0.976	0
0.784	0.827	1.000	0
0.784	0.827	1.000	0
0.784	0.827	1.000	0
0.784	0.827	1.000	0
0.784	0.827	1.000	0
0.278	0.314	0.486	0
0.278	0.314	0.482	0
0.278	0.314	0.486	0
0.275	0.310	0.478	0
0.275	0.310	0.482	0
0.275	0.310	0.478	0
0.271	0.306	0.478	0
0.271	0.306	0.475	0
0.267	0.302	0.475	0
0.271	0.306	0.475	0
0.278	0.314	0.486	0
0.282	0.318	0.486	0
0.290	0.325	0.498	0
0.290	0.325	0.494	0
0.290	0.325	0.498	0
0.290	0.325	0.498	0
0.275	0.298	0.475	0
0.278	0.302	0.486	0
0.282	0.306	0.490	0
0.286	0.310	0.494	0
0.290	0.314	0.498	0
0.294	0.318	0.502	0
0.294	0.318	0.502	0
0.294	0.318	0.502	0
0.302	0.325	0.510	0
0.306	0.329	0.514	0
0.310	0.333	0.518	0
0.314	0.337	0.522	0
0.314	0.337	0.522	0
0.306	0.329	0.514	0
0.302	0.325	0.510	0
0.298	0.322	0.498	0
0.314	0.341	0.510	0
0.314	0.345	0.502	0
0.318	0.349	0.506	0
0.318	0.349	0.506	0
0.318	0.349	0.506	0
0.318	0.349	0.506	0
0.322	0.353	0.510	0
0.322	0.353	0.510	0
0.333	0.365	0.522	0
0.329	0.361	0.518	0
0.329	0.361	0.518	0
0.325	0.357	0.514	0
0.325	0.357	0.514	0
0.329	0.361	0.518	0
0.329	0.361	0.518	0
0.333	0.365	0.522	0
0.325	0.349	0.510	0
0.322	0.345	0.506	0
0.318	0.341	0.502	0
0.322	0.345	0.506	0
0.329	0.353	0.514	0
0.333	0.357	0.518	0
0.329	0.353	0.514	0
0.325	0.349	0.510	0
0.329	0.353	0.514	0
0.325	0.349	0.510	0
0.318	0.341	0.502	0
0.310	0.333	0.494	0
0.310	0.333	0.494	0
0.318	0.341	0.502	0
0.325	0.349	0.510	0
0.329	0.361	0.518	0
0.310	0.345	0.494	0
0.302	0.337	0.486	0
0.298	0.325	0.478	0
0.298	0.318	0.471	0
0.290	0.314	0.475	0
0.286	0.322	0.490	0
0.267	0.333	0.502	0
0.247	0.341	0.522	0
0.176	0.318	0.506	0
0.482	0.651	0.851	0
0.439	0.635	0.843	0
0.431	0.651	0.867	0
0.427	0.647	0.878	0
0.459	0.678	0.910	0
0.467	0.678	0.914	0
0.447	0.647	0.890	0
0.486	0.686	0.929	0
0.490	0.682	0.925	0
0.494	0.678	0.922	0
0.502	0.675	0.914	0
0.506	0.671	0.902	0
0.522	0.671	0.898	0
0.537	0.678	0.890	0
0.557	0.678	0.886	0
0.722	0.827	1.000	0
0.741	0.827	1.000	0
0.757	0.827	1.000	0
0.765	0.824	1.000	0
0.780	0.824	0.996	0
0.784	0.820	0.988	0
0.792	0.820	0.988	0
0.792	0.824	0.980	0
0.753	0.788	0.957	0
0.749	0.796	0.961	0
0.761	0.796	0.965	0
0.765	0.812	0.976	0
0.780	0.816	0.984	0
0.780	0.827	0.992	0
0.796	0.831	1.000	0
0.792	0.839	1.000	0
0.796	0.831	1.000	0
0.784	0.827	1.000	0
0.792	0.827	1.000	0
0.776	0.820	0.992	0
0.780	0.816	0.988	0
0.769	0.812	0.984	0
0.773	0.808	0.980	0
0.773	0.808	0.980	0
0.800	0.835	1.000	0
0.792	0.827	0.996	0
0.784	0.820	0.988	0
0.776	0.812	0.980	0
0.773	0.808	0.980	0
0.776	0.812	0.984	0
0.784	0.820	0.992	0
0.788	0.824	0.996	0
0.800	0.835	1.000	0
0.792	0.827	1.000	0
0.784	0.816	1.000	0
0.776	0.808	0.992	0
0.769	0.800	0.984	0
0.769	0.800	0.984	0
0.769	0.800	0.984	0
0.773	0.804	0.988	0
0.761	0.808	0.996	0
0.749	0.796	0.984	0
0.733	0.780	0.969	0
0.725	0.773	0.961	0
0.725	0.773	0.961	0
0.729	0.784	0.973	0
0.753	0.800	0.988	0
0.757	0.816	0.996	0
0.765	0.816	0.996	0
0.761	0.820	1.000	0
0.769	0.827	1.000	0
0.769	0.827	1.000	0
0.765	0.824	1.000	0
0.757	0.816	0.996	0
0.745	0.804	0.984	0
0.745	0.796	0.976	0
0.765	0.800	0.996	0
0.776	0.804	1.000	0
0.780	0.808	1.000	0
0.788	0.816	1.000	0
0.792	0.820	1.000	0
0.784	0.824	1.000	0
0.792	0.824	1.000	0
0.784	0.824	1.000	0
0.792	0.831	1.000	0
0.792	0.835	1.000	0
0.788	0.831	1.000	0
0.784	0.827	1.000	0
0.784	0.827	1.000	0
0.780	0.824	0.996	0
0.776	0.820	0.992	0
0.776	0.824	0.988	0
0.796	0.831	1.000	0
0.796	0.835	0.992	0
0.796	0.831	1.000	0
0.792	0.831	0.988	0
0.792	0.827	0.996	0
0.788	0.827	0.984	0
0.788	0.824	0.992	0
0.788	0.827	0.984	0
0.796	0.831	1.000	0
0.796	0.835	0.992	0
0.800	0.835	1.000	0
0.804	0.843	1.000	0
0.800	0.835	1.000	0
0.796	0.835	0.992	0
0.792	0.827	0.996	0
0.784	0.820	0.988	0
0.788	0.827	1.000	0
0.780	0.831	1.000	0
0.788	0.827	1.000	0
0.780	0.831	1.000	0
0.788	0.827	1.000	0
0.294	0.322	0.490	0
0.290	0.322	0.478	0
0.290	0.318	0.486	0
0.286	0.318	0.475	0
0.286	0.314	0.482	0
0.282	0.314	0.471	0
0.282	0.310	0.478	0
0.278	0.310	0.467	0
0.275	0.302	0.471	0
0.278	0.310	0.467	0
0.286	0.314	0.482	0
0.290	0.322	0.478	0
0.294	0.322	0.490	0
0.298	0.329	0.486	0
0.298	0.325	0.494	0
0.298	0.325	0.494	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.294	0.314	0.490	0
0.294	0.314	0.490	0
0.294	0.314	0.490	0
0.294	0.314	0.490	0
0.294	0.314	0.490	0
0.294	0.314	0.490	0
0.298	0.318	0.494	0
0.298	0.318	0.494	0
0.298	0.318	0.494	0
0.302	0.322	0.498	0
0.302	0.322	0.498	0
0.302	0.322	0.498	0
0.306	0.325	0.502	0
0.306	0.329	0.498	0
0.298	0.329	0.486	0
0.298	0.333	0.482	0
0.302	0.337	0.486	0
0.306	0.341	0.490	0
0.310	0.345	0.494	0
0.314	0.349	0.498	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.322	0.357	0.506	0
0.329	0.365	0.514	0
0.337	0.373	0.522	0
0.333	0.369	0.518	0
0.322	0.357	0.506	0
0.322	0.357	0.506	0
0.333	0.369	0.518	0
0.345	0.380	0.529	0
0.325	0.361	0.510	0
0.325	0.361	0.510	0
0.322	0.357	0.506	0
0.318	0.353	0.502	0
0.322	0.357	0.506	0
0.325	0.361	0.510	0
0.333	0.369	0.518	0
0.337	0.373	0.522	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.337	0.373	0.522	0
0.337	0.373	0.522	0
0.333	0.369	0.518	0
0.329	0.365	0.514	0
0.322	0.357	0.506	0
0.314	0.345	0.502	0
0.298	0.325	0.494	0
0.302	0.329	0.498	0
0.306	0.329	0.490	0
0.318	0.337	0.490	0
0.318	0.341	0.486	0
0.302	0.337	0.486	0
0.271	0.333	0.498	0
0.239	0.329	0.506	0
0.184	0.314	0.510	0
0.482	0.643	0.859	0
0.463	0.647	0.886	0
0.475	0.682	0.929	0
0.451	0.663	0.910	0
0.435	0.659	0.902	0
0.455	0.667	0.914	0
0.467	0.682	0.922	0
0.475	0.690	0.929	0
0.471	0.682	0.918	0
0.471	0.675	0.910	0
0.478	0.675	0.902	0
0.498	0.682	0.902	0
0.514	0.686	0.898	0
0.529	0.678	0.890	0
0.541	0.675	0.882	0
0.694	0.808	1.000	0
0.722	0.812	1.000	0
0.737	0.816	1.000	0
0.761	0.824	1.000	0
0.776	0.827	1.000	0
0.792	0.827	0.996	0
0.800	0.827	0.996	0
0.796	0.824	0.992	0
0.788	0.812	0.988	0
0.792	0.827	1.000	0
0.816	0.839	1.000	0
0.804	0.839	1.000	0
0.804	0.827	1.000	0
0.792	0.827	1.000	0
0.808	0.831	1.000	0
0.808	0.843	1.000	0
0.800	0.824	1.000	0
0.796	0.827	1.000	0
0.808	0.831	1.000	0
0.796	0.827	1.000	0
0.796	0.820	1.000	0
0.788	0.820	1.000	0
0.804	0.824	1.000	0
0.812	0.831	1.000	0
0.792	0.816	1.000	0
0.796	0.820	0.996	0
0.800	0.824	1.000	0
0.792	0.816	0.992	0
0.784	0.808	0.992	0
0.780	0.804	0.988	0
0.788	0.812	0.996	0
0.796	0.820	1.000	0
0.792	0.816	1.000	0
0.792	0.816	1.000	0
0.780	0.804	0.988	0
0.769	0.792	0.976	0
0.765	0.788	0.973	0
0.773	0.796	0.980	0
0.796	0.820	1.000	0
0.808	0.835	1.000	0
0.761	0.804	1.000	0
0.749	0.804	0.996	0
0.745	0.800	0.992	0
0.749	0.804	0.996	0
0.749	0.804	0.996	0
0.741	0.800	0.992	0
0.737	0.792	0.984	0
0.729	0.792	0.976	0
0.737	0.792	0.980	0
0.722	0.784	0.969	0
0.710	0.773	0.957	0
0.706	0.769	0.953	0
0.718	0.780	0.961	0
0.733	0.796	0.976	0
0.741	0.804	0.984	0
0.753	0.812	0.992	0
0.753	0.796	0.992	0
0.741	0.776	0.973	0
0.792	0.827	1.000	0
0.761	0.796	0.992	0
0.741	0.776	0.973	0
0.784	0.827	1.000	0
0.776	0.808	1.000	0
0.749	0.792	0.996	0
0.761	0.804	1.000	0
0.761	0.804	1.000	0
0.761	0.804	1.000	0
0.761	0.804	1.000	0
0.761	0.812	1.000	0
0.765	0.816	1.000	0
0.773	0.824	1.000	0
0.780	0.824	1.000	0
0.769	0.808	0.992	0
0.792	0.827	0.996	0
0.788	0.824	0.996	0
0.773	0.808	0.976	0
0.776	0.812	0.984	0
0.800	0.835	1.000	0
0.808	0.843	1.000	0
0.796	0.831	1.000	0
0.784	0.820	0.992	0
0.796	0.831	1.000	0
0.796	0.831	1.000	0
0.784	0.820	0.988	0
0.784	0.820	0.992	0
0.796	0.831	1.000	0
0.796	0.831	1.000	0
0.776	0.816	1.000	0
0.769	0.812	1.000	0
0.769	0.820	1.000	0
0.780	0.824	1.000	0
0.773	0.824	1.000	0
0.773	0.816	1.000	0
0.290	0.322	0.478	0
0.290	0.322	0.478	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.282	0.314	0.471	0
0.282	0.314	0.471	0
0.286	0.318	0.475	0
0.290	0.322	0.478	0
0.294	0.325	0.482	0
0.298	0.329	0.486	0
0.298	0.329	0.486	0
0.298	0.329	0.486	0
0.298	0.329	0.486	0
0.306	0.325	0.502	0
0.302	0.322	0.498	0
0.298	0.318	0.494	0
0.294	0.314	0.490	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.302	0.322	0.498	0
0.302	0.322	0.498	0
0.302	0.322	0.498	0
0.302	0.322	0.498	0
0.306	0.325	0.502	0
0.306	0.325	0.502	0
0.310	0.329	0.506	0
0.310	0.333	0.502	0
0.314	0.345	0.502	0
0.314	0.349	0.498	0
0.314	0.349	0.498	0
0.318	0.353	0.502	0
0.322	0.357	0.506	0
0.322	0.357	0.506	0
0.325	0.361	0.510	0
0.325	0.361	0.510	0
0.325	0.361	0.510	0
0.333	0.369	0.518	0
0.337	0.373	0.522	0
0.329	0.365	0.514	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.322	0.357	0.506	0
0.333	0.369	0.518	0
0.314	0.349	0.498	0
0.314	0.349	0.498	0
0.314	0.349	0.498	0
0.314	0.349	0.498	0
0.314	0.349	0.498	0
0.318	0.353	0.502	0
0.322	0.357	0.506	0
0.325	0.361	0.510	0
0.329	0.365	0.514	0
0.333	0.369	0.518	0
0.337	0.373	0.522	0
0.337	0.373	0.522	0
0.333	0.369	0.518	0
0.325	0.361	0.510	0
0.318	0.353	0.502	0
0.314	0.345	0.502	0
0.306	0.341	0.514	0
0.306	0.341	0.514	0
0.322	0.345	0.506	0
0.329	0.353	0.498	0
0.325	0.349	0.494	0
0.310	0.345	0.490	0
0.282	0.341	0.494	0
0.247	0.337	0.514	0
0.192	0.314	0.514	0
0.490	0.639	0.867	0
0.455	0.639	0.882	0
0.467	0.671	0.929	0
0.447	0.655	0.918	0
0.431	0.651	0.906	0
0.439	0.659	0.914	0
0.443	0.667	0.910	0
0.447	0.671	0.910	0
0.439	0.667	0.898	0
0.443	0.663	0.894	0
0.459	0.667	0.890	0
0.482	0.675	0.894	0
0.494	0.675	0.886	0
0.506	0.671	0.878	0
0.522	0.667	0.871	0
0.706	0.827	1.000	0
0.718	0.824	1.000	0
0.737	0.824	1.000	0
0.749	0.820	1.000	0
0.761	0.820	1.000	0
0.776	0.820	0.992	0
0.784	0.820	0.992	0
0.784	0.820	0.992	0
0.780	0.824	0.996	0
0.788	0.831	1.000	0
0.792	0.835	1.000	0
0.788	0.831	1.000	0
0.780	0.824	0.996	0
0.773	0.812	0.996	0
0.773	0.812	0.996	0
0.773	0.812	0.996	0
0.784	0.824	1.000	0
0.776	0.816	1.000	0
0.769	0.808	0.996	0
0.769	0.808	0.996	0
0.773	0.808	1.000	0
0.773	0.808	1.000	0
0.769	0.804	1.000	0
0.765	0.800	0.996	0
0.792	0.831	1.000	0
0.788	0.827	1.000	0
0.784	0.824	1.000	0
0.780	0.820	1.000	0
0.780	0.820	1.000	0
0.784	0.824	1.000	0
0.780	0.820	1.000	0
0.780	0.820	1.000	0
0.749	0.788	0.976	0
0.757	0.796	0.980	0
0.769	0.808	0.996	0
0.773	0.812	0.996	0
0.773	0.812	1.000	0
0.773	0.812	0.996	0
0.769	0.808	0.996	0
0.761	0.808	0.996	0
0.769	0.820	1.000	0
0.761	0.816	1.000	0
0.765	0.816	1.000	0
0.765	0.820	1.000	0
0.765	0.820	1.000	0
0.753	0.820	1.000	0
0.753	0.808	1.000	0
0.741	0.808	1.000	0
0.765	0.824	1.000	0
0.745	0.816	1.000	0
0.733	0.804	0.988	0
0.729	0.800	0.984	0
0.729	0.800	0.984	0
0.725	0.800	0.976	0
0.722	0.792	0.976	0
0.722	0.784	0.969	0
0.796	0.839	1.000	0
0.702	0.733	0.941	0
0.733	0.765	0.973	0
0.757	0.800	1.000	0
0.769	0.812	1.000	0
0.792	0.835	1.000	0
0.773	0.812	1.000	0
0.780	0.827	1.000	0
0.784	0.831	1.000	0
0.780	0.824	1.000	0
0.776	0.820	1.000	0
0.773	0.824	1.000	0
0.773	0.824	1.000	0
0.773	0.820	1.000	0
0.773	0.820	1.000	0
0.776	0.827	1.000	0
0.761	0.804	1.000	0
0.776	0.827	1.000	0
0.784	0.824	1.000	0
0.761	0.812	0.992	0
0.769	0.808	0.996	0
0.780	0.831	1.000	0
0.788	0.827	1.000	0
0.769	0.820	1.000	0
0.780	0.820	1.000	0
0.784	0.835	1.000	0
0.792	0.831	1.000	0
0.769	0.820	1.000	0
0.776	0.816	1.000	0
0.776	0.827	1.000	0
0.784	0.824	1.000	0
0.765	0.812	1.000	0
0.753	0.804	1.000	0
0.757	0.804	1.000	0
0.765	0.812	1.000	0
0.761	0.808	1.000	0
0.753	0.804	1.000	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.290	0.322	0.478	0
0.290	0.322	0.478	0
0.290	0.322	0.478	0
0.290	0.322	0.478	0
0.294	0.325	0.482	0
0.294	0.325	0.482	0
0.298	0.329	0.486	0
0.302	0.333	0.490	0
0.302	0.333	0.490	0
0.298	0.329	0.486	0
0.298	0.329	0.486	0
0.294	0.325	0.482	0
0.318	0.337	0.514	0
0.310	0.329	0.506	0
0.302	0.322	0.498	0
0.294	0.314	0.490	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.290	0.310	0.486	0
0.294	0.314	0.490	0
0.306	0.325	0.502	0
0.306	0.325	0.502	0
0.306	0.325	0.502	0
0.310	0.329	0.506	0
0.310	0.329	0.506	0
0.310	0.329	0.506	0
0.314	0.333	0.510	0
0.314	0.337	0.506	0
0.329	0.361	0.518	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.333	0.369	0.518	0
0.329	0.365	0.514	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.325	0.361	0.510	0
0.318	0.353	0.502	0
0.310	0.345	0.494	0
0.310	0.345	0.494	0
0.314	0.349	0.498	0
0.310	0.345	0.494	0
0.310	0.345	0.494	0
0.314	0.349	0.498	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.318	0.353	0.502	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.329	0.365	0.514	0
0.325	0.361	0.510	0
0.318	0.353	0.502	0
0.310	0.341	0.498	0
0.314	0.349	0.522	0
0.314	0.349	0.522	0
0.322	0.345	0.506	0
0.322	0.353	0.498	0
0.325	0.349	0.494	0
0.306	0.341	0.486	0
0.278	0.337	0.490	0
0.239	0.329	0.506	0
0.196	0.318	0.518	0
0.482	0.631	0.859	0
0.439	0.624	0.867	0
0.455	0.659	0.918	0
0.443	0.651	0.914	0
0.431	0.651	0.906	0
0.439	0.651	0.906	0
0.435	0.647	0.894	0
0.431	0.655	0.894	0
0.431	0.659	0.890	0
0.439	0.659	0.890	0
0.455	0.671	0.894	0
0.478	0.678	0.898	0
0.494	0.678	0.890	0
0.502	0.675	0.882	0
0.514	0.667	0.871	0
0.729	0.867	1.000	0
0.745	0.863	1.000	0
0.753	0.855	1.000	0
0.757	0.847	1.000	0
0.765	0.835	1.000	0
0.776	0.835	1.000	0
0.780	0.831	1.000	0
0.773	0.831	1.000	0
0.788	0.851	1.000	0
0.773	0.847	1.000	0
0.769	0.843	1.000	0
0.765	0.839	1.000	0
0.761	0.835	1.000	0
0.753	0.824	1.000	0
0.741	0.812	0.996	0
0.733	0.804	0.988	0
0.753	0.824	1.000	0
0.741	0.808	1.000	0
0.733	0.800	0.992	0
0.733	0.800	0.992	0
0.745	0.812	1.000	0
0.753	0.820	1.000	0
0.749	0.816	1.000	0
0.741	0.808	1.000	0
0.753	0.820	1.000	0
0.745	0.816	1.000	0
0.741	0.808	1.000	0
0.741	0.812	0.996	0
0.745	0.812	1.000	0
0.745	0.816	1.000	0
0.741	0.808	1.000	0
0.737	0.808	0.992	0
0.749	0.816	1.000	0
0.749	0.820	1.000	0
0.753	0.820	1.000	0
0.753	0.824	1.000	0
0.757	0.824	1.000	0
0.749	0.820	1.000	0
0.737	0.804	0.996	0
0.725	0.792	0.984	0
0.725	0.788	0.996	0
0.729	0.792	1.000	0
0.737	0.792	1.000	0
0.725	0.788	0.996	0
0.722	0.784	0.992	0
0.710	0.784	0.984	0
0.714	0.780	0.980	0
0.702	0.776	0.976	0
0.725	0.792	0.992	0
0.714	0.792	0.980	0
0.718	0.796	0.984	0
0.722	0.800	0.988	0
0.729	0.808	0.996	0
0.729	0.808	0.992	0
0.722	0.800	0.988	0
0.722	0.788	0.980	0
0.682	0.733	0.937	0
0.435	0.475	0.686	0
0.322	0.361	0.573	0
0.290	0.337	0.549	0
0.267	0.314	0.525	0
0.251	0.298	0.510	0
0.251	0.294	0.518	0
0.325	0.376	0.596	0
0.282	0.333	0.553	0
0.278	0.325	0.553	0
0.271	0.318	0.545	0
0.255	0.310	0.537	0
0.251	0.306	0.533	0
0.247	0.302	0.533	0
0.243	0.298	0.529	0
0.243	0.298	0.525	0
0.235	0.298	0.506	0
0.247	0.314	0.514	0
0.259	0.314	0.522	0
0.243	0.310	0.510	0
0.247	0.302	0.510	0
0.247	0.314	0.514	0
0.247	0.302	0.510	0
0.224	0.290	0.490	0
0.235	0.290	0.498	0
0.235	0.302	0.502	0
0.239	0.294	0.502	0
0.216	0.282	0.482	0
0.220	0.275	0.482	0
0.220	0.286	0.486	0
0.224	0.278	0.486	0
0.212	0.267	0.475	0
0.204	0.259	0.467	0
0.212	0.267	0.475	0
0.216	0.271	0.478	0
0.216	0.271	0.478	0
0.208	0.263	0.471	0
0.282	0.314	0.471	0
0.282	0.314	0.471	0
0.286	0.318	0.475	0
0.286	0.318	0.475	0
0.290	0.322	0.478	0
0.294	0.325	0.482	0
0.294	0.325	0.482	0
0.294	0.325	0.482	0
0.302	0.333	0.490	0
0.302	0.333	0.490	0
0.306	0.337	0.494	0
0.306	0.337	0.494	0
0.306	0.337	0.494	0
0.302	0.333	0.490	0
0.298	0.329	0.486	0
0.298	0.329	0.486	0
0.318	0.341	0.510	0
0.314	0.333	0.510	0
0.302	0.322	0.498	0
0.298	0.318	0.494	0
0.294	0.314	0.490	0
0.298	0.318	0.494	0
0.302	0.322	0.498	0
0.306	0.325	0.502	0
0.310	0.329	0.506	0
0.310	0.329	0.506	0
0.310	0.329	0.506	0
0.314	0.333	0.510	0
0.314	0.333	0.510	0
0.318	0.337	0.514	0
0.318	0.337	0.514	0
0.318	0.341	0.510	0
0.337	0.369	0.525	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.333	0.369	0.518	0
0.333	0.369	0.518	0
0.329	0.365	0.514	0
0.325	0.361	0.510	0
0.314	0.349	0.498	0
0.306	0.341	0.490	0
0.302	0.337	0.486	0
0.298	0.333	0.482	0
0.314	0.349	0.498	0
0.318	0.353	0.502	0
0.325	0.361	0.510	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.325	0.361	0.510	0
0.322	0.357	0.506	0
0.318	0.353	0.502	0
0.325	0.361	0.510	0
0.325	0.361	0.510	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.329	0.365	0.514	0
0.322	0.357	0.506	0
0.314	0.349	0.498	0
0.302	0.341	0.498	0
0.294	0.337	0.510	0
0.302	0.337	0.510	0
0.306	0.337	0.494	0
0.306	0.337	0.482	0
0.310	0.333	0.478	0
0.286	0.322	0.467	0
0.259	0.318	0.471	0
0.216	0.306	0.482	0
0.192	0.314	0.514	0
0.471	0.620	0.847	0
0.420	0.604	0.847	0
0.439	0.643	0.902	0
0.439	0.647	0.910	0
0.435	0.655	0.910	0
0.443	0.655	0.910	0
0.435	0.647	0.894	0
0.431	0.655	0.894	0
0.435	0.659	0.898	0
0.451	0.667	0.906	0
0.467	0.678	0.914	0
0.494	0.690	0.918	0
0.502	0.694	0.914	0
0.506	0.686	0.898	0
0.514	0.678	0.886	0
0.537	0.682	0.886	0
0.553	0.682	0.878	0
0.561	0.678	0.871	0
0.569	0.678	0.863	0
0.576	0.667	0.855	0
0.580	0.659	0.843	0
0.580	0.651	0.835	0
0.569	0.647	0.831	0
0.580	0.675	0.855	0
0.561	0.663	0.843	0
0.549	0.651	0.831	0
0.549	0.651	0.831	0
0.553	0.655	0.835	0
0.549	0.651	0.835	0
0.533	0.635	0.820	0
0.518	0.620	0.804	0
0.514	0.612	0.808	0
